LATITUDE,LONGITUDE,UTM_X,UTM_Y,UTM_ZONE,DATE,TIME,SATELLITE,CONFIDENCE,ORG,TUMBOON,AUMPER,PROVINCE,NAME,ZONE 
18.6251,98.39987,436695,2059452,47Q,17/02/2019,1312,S,1,NASA,แม่นาจร,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_B
18.66467,98.27758,423813,2063878,47Q,17/02/2019,1312,S,1,NASA,แม่ศึก,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_A
18.66536,98.2813,424205,2063953,47Q,17/02/2019,1312,S,1,NASA,แม่ศึก,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_B
18.67488,98.28706,424817,2065004,47Q,17/02/2019,1312,S,1,NASA,แม่ศึก,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_A
18.71392,98.38505,435166,2069285,47Q,17/02/2019,1312,S,1,NASA,แม่นาจร,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_B
18.8214,97.9054,384666,2081421,47Q,17/02/2019,1312,S,1,NASA,แม่เงา,ขุนยวม,แม่ฮ่องสอน,ป่าแม่เงาและป่าแม่สำเพ็ง,RFD_B
18.82825,99.26443,527860,2081845,47Q,17/02/2019,1312,S,1,NASA,ออนเหนือ,แม่ออน,เชียงใหม่,ป่าแม่ออน,RFD_A
18.84092,98.41567,438440,2083327,47Q,17/02/2019,1312,S,1,NASA,แม่นาจร,แม่แจ่ม,เชียงใหม่,ป่าแม่แจ่ม,RFD_B
18.87122,99.65511,569004,2086706,47Q,17/02/2019,1312,S,1,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,ป่าขุนวังแปลงที่หนึ่ง,RFD_A
18.87789,99.64879,568336,2087442,47Q,17/02/2019,1312,S,1,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,ป่าขุนวังแปลงที่หนึ่ง,RFD_A
18.89574,99.64226,567641,2089414,47Q,17/02/2019,1312,S,1,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,ป่าขุนวังแปลงที่หนึ่ง,RFD_A
18.89866,99.6368,567065,2089735,47Q,17/02/2019,1312,S,1,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,ป่าขุนวังแปลงที่หนึ่ง,RFD_A
18.8995,99.64154,567564,2089830,47Q,17/02/2019,1312,S,1,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,ป่าขุนวังแปลงที่หนึ่ง,RFD_A
19.20794,98.3214,428665,2123975,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
19.20867,98.32529,429075,2124054,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
19.21121,98.31645,428146,2124339,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
19.21256,98.32373,428912,2124485,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
19.21527,98.33842,430458,2124779,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
19.21649,98.32239,428773,2124921,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_B
19.21979,98.29484,425878,2125297,47Q,17/02/2019,1312,S,1,NASA,เมืองแปง,ปาย,แม่ฮ่องสอน,ป่าแม่ปายฝั่งซ้ายตอนบน,RFD_A
18.52467,100.60509,669427,2048989,47Q,17/02/2019,1312,S,1,NASA,อ่ายนาไลย,เวียงสา,น่าน,ป่าน้ำสาและป่าแม่สาครฝั่งซ้าย,RFD_A
19.0014,101.22272,733986,2102461,47Q,17/02/2019,1312,S,1,NASA,ภูฟ้า,บ่อเกลือ,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_A
19.02456,101.18904,730407,2104980,47Q,17/02/2019,1312,S,1,NASA,ภูฟ้า,บ่อเกลือ,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_B
19.25283,101.05716,716223,2130083,47Q,17/02/2019,1312,S,1,NASA,ภูคา,ปัว,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_B
19.25634,101.05663,716163,2130471,47Q,17/02/2019,1312,S,1,NASA,ภูคา,ปัว,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_B
19.25703,101.06071,716591,2130553,47Q,17/02/2019,1312,S,1,NASA,ภูคา,ปัว,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_B
19.25986,101.05611,716104,2130860,47Q,17/02/2019,1312,S,1,NASA,ภูคา,ปัว,น่าน,ป่าดอยภูคาและป่าผาแดง,RFD_A
15.07912,105.46951,550458,1667131,48P,17/02/2019,1312,S,1,NASA,ช่องเม็ก,สิรินธร,อุบลราชธานี,ป่าห้วยยอดมน,RFD_A
15.51327,105.57412,561573,1715180,48P,17/02/2019,1312,S,1,NASA,นาโพธิ์กลาง,โขงเจียม,อุบลราชธานี,ป่าดงภูโหล่น,RFD_A
15.61645,105.33143,535527,1726538,48P,17/02/2019,1312,S,1,NASA,สงยาง,ศรีเมืองใหม่,อุบลราชธานี,ป่าดงภูโหล่น,RFD_B
15.61698,105.33504,535914,1726597,48P,17/02/2019,1312,S,1,NASA,สงยาง,ศรีเมืองใหม่,อุบลราชธานี,ป่าดงภูโหล่น,RFD_A
15.61977,105.33089,535469,1726905,48P,17/02/2019,1312,S,1,NASA,สงยาง,ศรีเมืองใหม่,อุบลราชธานี,ป่าดงภูโหล่น,RFD_B
15.63407,104.08412,401829,1728670,48P,17/02/2019,1312,S,1,NASA,โคกสว่าง,พนมไพร,ร้อยเอ็ด,ป่าเป็ดก่า,RFD_A
15.67152,105.40414,543310,1732643,48P,17/02/2019,1312,S,1,NASA,สำโรง,โพธิ์ไทร,อุบลราชธานี,ป่าดงภูโหล่น,RFD_A
16.30688,104.59282,456502,1802925,48Q,17/02/2019,1312,S,1,NASA,นิคมคำสร้อย,นิคมคำสร้อย,มุกดาหาร,ป่าดงบังอี่แปลงที่สาม,RFD_B
16.47356,103.75754,367376,1821727,48Q,17/02/2019,1312,S,1,NASA,สะอาดไชยศรี,ดอนจาน,กาฬสินธุ์,ป่าดงแม่เผด,RFD_B
16.50905,104.18715,413253,1825420,48Q,17/02/2019,1312,S,1,NASA,กุดหว้า,กุฉินารายณ์,กาฬสินธุ์,ป่าดงด่านแย้,RFD_A
16.51732,104.19685,414292,1826331,48Q,17/02/2019,1312,S,1,NASA,กุดหว้า,กุฉินารายณ์,กาฬสินธุ์,ป่าดงด่านแย้,RFD_A
16.68365,104.35726,431470,1844670,48Q,17/02/2019,1312,S,1,NASA,บ้านค้อ,คำชะอี,มุกดาหาร,ป่าดงภูสีฐาน,RFD_A
19.807,99.33189,534760,2190158,47Q,17/02/2019,1318,S,1,NASA,แม่คะ,ฝาง,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_A
19.80789,99.33683,535277,2190258,47Q,17/02/2019,1318,S,1,NASA,แม่คะ,ฝาง,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_A
19.81448,99.33013,534574,2190986,47Q,17/02/2019,1318,S,1,NASA,แม่คะ,ฝาง,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_B
19.81823,99.32931,534487,2191400,47Q,17/02/2019,1318,S,1,NASA,แม่คะ,ฝาง,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_B
19.95058,99.35419,537062,2206052,47Q,17/02/2019,1318,S,1,NASA,แม่นาวาง,แม่อาย,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_B
19.95814,99.35293,536928,2206888,47Q,17/02/2019,1318,S,1,NASA,แม่นาวาง,แม่อาย,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_B
19.95989,99.36282,537963,2207084,47Q,17/02/2019,1318,S,1,NASA,แม่นาวาง,แม่อาย,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_B
19.96193,99.35239,536871,2207307,47Q,17/02/2019,1318,S,1,NASA,แม่นาวาง,แม่อาย,เชียงใหม่,ป่าลุ่มน้ำแม่ฝาง,RFD_A 
